"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","Severity","CVSSv2","Build Coordinates","CPE Confidence","Evidence Count"
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jdt.ui_3.11.2.v20151123-1510.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/repository/plugins/org.eclipse.jdt.ui_3.11.2.v20151123-1510.jar,,,c16c0bcbf9679b3b28f80224f1e051d9,72b785ad22758b3e71e68da1aaaf9b897573e922,"",cpe:/a:eclipse:eclipse_ide:3.11.2.v20151123,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,"",LOW,18
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/linux/gtk/x86_64/plugins/org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,,,f91c326e1c50136e3397e859665888c2,f43263531f27c919cfd3f3ff6003a5f3bc61bc4d,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"cpe:/a:git_project:git:1.0.0.201809, cpe:/a:git:git:1.0.0",CVE-2006-0477,,Buffer overflow in git-checkout-index in GIT before 1.1.5 allows remote attackers to execute arbitrary code via an index file with a long symbolic link.,NVD,"High",7.5,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"LOW, HIGHEST",19
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/linux/gtk/x86_64/plugins/org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,,,f91c326e1c50136e3397e859665888c2,f43263531f27c919cfd3f3ff6003a5f3bc61bc4d,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"cpe:/a:git_project:git:1.0.0.201809, cpe:/a:git:git:1.0.0",CVE-2008-5516,"CWE-264 Permissions, Privileges, and Access Controls",The web interface in git (gitweb) 1.5.x before 1.5.5 allows remote attackers to execute arbitrary commands via shell metacharacters related to git_search.,NVD,"High",7.5,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"LOW, HIGHEST",19
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/linux/gtk/x86_64/plugins/org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,,,f91c326e1c50136e3397e859665888c2,f43263531f27c919cfd3f3ff6003a5f3bc61bc4d,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"cpe:/a:git_project:git:1.0.0.201809, cpe:/a:git:git:1.0.0",CVE-2010-2542,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,Stack-based buffer overflow in the is_git_directory function in setup.c in Git before 1.7.2.1 allows local users to gain privileges via a long gitdir: field in a .git file in a working copy.,NVD,"High",7.5,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"LOW, HIGHEST",19
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/linux/gtk/x86_64/plugins/org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,,,f91c326e1c50136e3397e859665888c2,f43263531f27c919cfd3f3ff6003a5f3bc61bc4d,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"cpe:/a:git_project:git:1.0.0.201809, cpe:/a:git:git:1.0.0",CVE-2010-3906,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in Gitweb 1.7.3.3 and earlier allows remote attackers to inject arbitrary web script or HTML via the (1) f and (2) fp parameters.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"LOW, HIGHEST",19
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/linux/gtk/x86_64/plugins/org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,,,f91c326e1c50136e3397e859665888c2,f43263531f27c919cfd3f3ff6003a5f3bc61bc4d,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"cpe:/a:git_project:git:1.0.0.201809, cpe:/a:git:git:1.0.0",CVE-2013-0308,CWE-20 Improper Input Validation,"The imap-send command in GIT before 1.8.1.4 does not verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"LOW, HIGHEST",19
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/linux/gtk/x86_64/plugins/org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,,,f91c326e1c50136e3397e859665888c2,f43263531f27c919cfd3f3ff6003a5f3bc61bc4d,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"cpe:/a:git_project:git:1.0.0.201809, cpe:/a:git:git:1.0.0",CVE-2014-9938,CWE-116 Improper Encoding or Escaping of Output,"contrib/completion/git-prompt.sh in Git before 1.9.3 does not sanitize branch names in the PS1 variable, allowing a malicious repository to cause code execution.",NVD,"Medium",6.8,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"LOW, HIGHEST",19
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/linux/gtk/x86_64/plugins/org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,,,f91c326e1c50136e3397e859665888c2,f43263531f27c919cfd3f3ff6003a5f3bc61bc4d,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"cpe:/a:git_project:git:1.0.0.201809, cpe:/a:git:git:1.0.0",CVE-2015-7082,,"Multiple unspecified vulnerabilities in Git before 2.5.4, as used in Apple Xcode before 7.2, have unknown impact and attack vectors.  NOTE: this CVE is associated only with Xcode use cases.",NVD,"High",10.0,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"LOW, HIGHEST",19
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/linux/gtk/x86_64/plugins/org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,,,f91c326e1c50136e3397e859665888c2,f43263531f27c919cfd3f3ff6003a5f3bc61bc4d,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"cpe:/a:git_project:git:1.0.0.201809, cpe:/a:git:git:1.0.0",CVE-2015-7545,CWE-284 Improper Access Control,"The (1) git-remote-ext and (2) unspecified other remote helper programs in Git before 2.3.10, 2.4.x before 2.4.10, 2.5.x before 2.5.4, and 2.6.x before 2.6.1 do not properly restrict the allowed protocols, which might allow remote attackers to execute arbitrary code via a URL in a (a) .gitmodules file or (b) unknown other sources in a submodule.",NVD,"High",7.5,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"LOW, HIGHEST",19
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/linux/gtk/x86_64/plugins/org.eclipse.scava.repository.model.vcs.git_1.0.0.201809101813.jar,,,f91c326e1c50136e3397e859665888c2,f43263531f27c919cfd3f3ff6003a5f3bc61bc4d,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"cpe:/a:git_project:git:1.0.0.201809, cpe:/a:git:git:1.0.0",CVE-2017-14867,CWE-20 Improper Input Validation,"Git before 2.10.5, 2.11.x before 2.11.4, 2.12.x before 2.12.5, 2.13.x before 2.13.6, and 2.14.x before 2.14.2 uses unsafe Perl scripts to support subcommands such as cvsserver, which allows attackers to execute arbitrary OS commands via shell metacharacters in a module name. The vulnerable code is reachable via git-shell even without CVS support.",NVD,"High",9.0,org.eclipse.scava:org.eclipse.scava.repository.model.vcs.git:1.0.0-SNAPSHOT,"LOW, HIGHEST",19
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.rascal.dependency-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.trans.rascal.dependency/target/org.eclipse.scava.metricprovider.trans.rascal.dependency-1.0.0-SNAPSHOT.jar,,,b80d795c3b5c4b79af27f313be7ec543,2c8ee832e7dcb4ebb8e49c70b021a465694fbf3c,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.rascal.dependency:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.rascal.dependency:1.0.0-SNAPSHOT,HIGHEST,21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.rascal.dependency-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.trans.rascal.dependency/target/org.eclipse.scava.metricprovider.trans.rascal.dependency-1.0.0-SNAPSHOT.jar,,,b80d795c3b5c4b79af27f313be7ec543,2c8ee832e7dcb4ebb8e49c70b021a465694fbf3c,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.rascal.dependency:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.rascal.dependency:1.0.0-SNAPSHOT,HIGHEST,21
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.util-9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.util/target/org.eclipse.jetty.util-9.2.6.v20141205.jar,Utility classes for Jetty,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",9c560a5b723cdda6054710f275c18924,cda299879bd4b66b9d4e49671856af828c194f16,"","cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-7656,CWE-284 Improper Access Control,"In Eclipse Jetty, versions 9.2.x and older, 9.3.x (all configurations), and 9.4.x (non-default configuration with RFC2616 compliance enabled), HTTP/0.9 is handled poorly. An HTTP/1 style request line (i.e. method space URI space version) that declares a version of HTTP/0.9 was accepted and treated as a 0.9 request. If deployed behind an intermediary that also accepted and passed through the 0.9 version (but did not act on it), then the response sent could be interpreted by the intermediary as HTTP/1 headers. This could be used to poison the cache if the server allowed the origin client to generate arbitrary content in the response.",NVD,"Medium",5.0,"","LOW, LOW",18
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.util-9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.util/target/org.eclipse.jetty.util-9.2.6.v20141205.jar,Utility classes for Jetty,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",9c560a5b723cdda6054710f275c18924,cda299879bd4b66b9d4e49671856af828c194f16,"","cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-7657,CWE-190 Integer Overflow or Wraparound,"In Eclipse Jetty, versions 9.2.x and older, 9.3.x (all configurations), and 9.4.x (non-default configuration with RFC2616 compliance enabled), transfer-encoding chunks are handled poorly. The chunk length parsing was vulnerable to an integer overflow. Thus a large chunk size could be interpreted as a smaller chunk size and content sent as chunk body could be interpreted as a pipelined request. If Jetty was deployed behind an intermediary that imposed some authorization and that intermediary allowed arbitrarily large chunks to be passed on unchanged, then this flaw could be used to bypass the authorization imposed by the intermediary as the fake pipelined request would not be interpreted by the intermediary as a request.",NVD,"High",7.5,"","LOW, LOW",18
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.util-9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.util/target/org.eclipse.jetty.util-9.2.6.v20141205.jar,Utility classes for Jetty,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",9c560a5b723cdda6054710f275c18924,cda299879bd4b66b9d4e49671856af828c194f16,"","cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-7658,CWE-19 Data Processing Errors,"In Eclipse Jetty Server, versions 9.2.x and older, 9.3.x (all non HTTP/1.x configurations), and 9.4.x (all HTTP/1.x configurations), when presented with two content-lengths headers, Jetty ignored the second. When presented with a content-length and a chunked encoding header, the content-length was ignored (as per RFC 2616). If an intermediary decided on the shorter length, but still passed on the longer body, then body content could be interpreted by Jetty as a pipelined request. If the intermediary was imposing authorization, the fake pipelined request would bypass that authorization.",NVD,"High",7.5,"","LOW, LOW",18
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.util-9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.util/target/org.eclipse.jetty.util-9.2.6.v20141205.jar,Utility classes for Jetty,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",9c560a5b723cdda6054710f275c18924,cda299879bd4b66b9d4e49671856af828c194f16,"","cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-9735,CWE-200 Information Exposure,"Jetty through 9.4.x is prone to a timing channel in util/security/Password.java, which makes it easier for remote attackers to obtain access by observing elapsed times before rejection of incorrect passwords.",NVD,"Medium",5.0,"","LOW, LOW",18
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.spdy.client-9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.spdy.client/target/org.eclipse.jetty.spdy.client-9.2.6.v20141205.jar,Administrative parent pom for Jetty modules,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",4ed13edf078199db57b95a27cc7827ef,9a677e14fe4a88c7a801169fc9c1f16043cfc53c,"","cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-7656,CWE-284 Improper Access Control,"In Eclipse Jetty, versions 9.2.x and older, 9.3.x (all configurations), and 9.4.x (non-default configuration with RFC2616 compliance enabled), HTTP/0.9 is handled poorly. An HTTP/1 style request line (i.e. method space URI space version) that declares a version of HTTP/0.9 was accepted and treated as a 0.9 request. If deployed behind an intermediary that also accepted and passed through the 0.9 version (but did not act on it), then the response sent could be interpreted by the intermediary as HTTP/1 headers. This could be used to poison the cache if the server allowed the origin client to generate arbitrary content in the response.",NVD,"Medium",5.0,"","LOW, LOW",18
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.spdy.client-9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.spdy.client/target/org.eclipse.jetty.spdy.client-9.2.6.v20141205.jar,Administrative parent pom for Jetty modules,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",4ed13edf078199db57b95a27cc7827ef,9a677e14fe4a88c7a801169fc9c1f16043cfc53c,"","cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-7657,CWE-190 Integer Overflow or Wraparound,"In Eclipse Jetty, versions 9.2.x and older, 9.3.x (all configurations), and 9.4.x (non-default configuration with RFC2616 compliance enabled), transfer-encoding chunks are handled poorly. The chunk length parsing was vulnerable to an integer overflow. Thus a large chunk size could be interpreted as a smaller chunk size and content sent as chunk body could be interpreted as a pipelined request. If Jetty was deployed behind an intermediary that imposed some authorization and that intermediary allowed arbitrarily large chunks to be passed on unchanged, then this flaw could be used to bypass the authorization imposed by the intermediary as the fake pipelined request would not be interpreted by the intermediary as a request.",NVD,"High",7.5,"","LOW, LOW",18
